streetNumber,streetName,streetType,suburb,postcode,state,geoLocation/latitude,geoLocation/longitude,propertyType,bedrooms,bathrooms,carspaces,price,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,unitNumber
29,Grant,St,Malvern East,3145,Vic,-37.8715494,145.0523772,Unit,2,1,1,850000,AUSD,Belle Property Caulfield,2017796394,3711,Belle Property Caulfield,https://www.domain.com.au/real-estate-agencies/bellepropertycaulfield-3711,https://www.domain.com.au/7-29-grant-street-malvern-east-vic-3145-2017796394,7
2,Serrell,St,Malvern East,3145,Vic,-37.8837413,145.0619354,House,4,2,2,,AUWD,Kay & Burton South Yarra,2017795132,88,Kay & Burton South Yarra,https://www.domain.com.au/real-estate-agencies/kayburtonsouthyarra-88,https://www.domain.com.au/2-serrell-street-malvern-east-vic-3145-2017795132,
3,Villers,Sq,Malvern East,3145,Vic,-37.8832302,145.0632276,House,4,2,2,,AUSD,Buxton Ashburton,2017791819,15987,Buxton Ashburton,https://www.domain.com.au/real-estate-agencies/buxtonashburton-15987,https://www.domain.com.au/3-villers-square-malvern-east-vic-3145-2017791819,
32,La Scala,Av,Maribyrnong,3032,Vic,-37.7812108,144.8935385,Unit,2,2,1,,AUPI,RW Brunswick,2017787645,21490,Ray White Brunswick,https://www.domain.com.au/real-estate-agencies/raywhitebrunswick-21490,https://www.domain.com.au/103-32-la-scala-avenue-maribyrnong-vic-3032-2017787645,103
1,Riverfront,Wy,Maribyrnong,3032,Vic,-37.7624673,144.8855215,House,4,3,2,,AUWD,Alexkarbon Real Estate,2017786689,20444,Alexkarbon Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/alexkarbonrealestateptyltd-20444,https://www.domain.com.au/1-riverfront-way-maribyrnong-vic-3032-2017786689,
8,Hall,St,McKinnon,3204,Vic,-37.9136755,145.0470335,House,4,2,3,2328000,AUSP,Jellis Craig Bentleigh,2017801914,30117,Jellis Craig Bentleigh,https://www.domain.com.au/real-estate-agencies/jelliscraigbentleigh-30117,https://www.domain.com.au/8-hall-street-mckinnon-vic-3204-2017801914,
15A,Wattle,Gr,McKinnon,3204,Vic,-37.907931,145.034731,Unit,2,1,1,,AUSD,Buxton Bentleigh,2017796960,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/8-15a-wattle-grove-mckinnon-vic-3204-2017796960,8
14,Melwood,Ct,Meadow Heights,3048,Vic,-37.658139,144.9208607,House,3,1,1,505000,AUSD,HAR Rata & Co,2017807733,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/14-melwood-court-meadow-heights-vic-3048-2017807733,
1,Roy,St,Melbourne,3004,Vic,-37.8465581,144.977555,Unit,3,2,2,,AUPN,Marshall White Balwyn,2017797397,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/202-1-roy-street-melbourne-vic-3004-2017797397,202
480,St Kilda,Rd,Melbourne,3004,Vic,-37.84276,144.97706,Unit,3,2,2,835000,AUSD,Marshall White Balwyn,2017801330,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/905-480-st-kilda-road-melbourne-vic-3004-2017801330,905
14,Corella,Av,Melton,3337,Vic,-37.675028,144.5747386,House,3,1,2,425000,AUSD,HAR West,2017782752,28524,Harcourts West Realty,https://www.domain.com.au/real-estate-agencies/harcourtswestrealty-28524,https://www.domain.com.au/14-corella-avenue-melton-vic-3337-2017782752,
121,Westmelton,Dr,Melton West,3337,Vic,-37.6748525,144.5529455,House,3,1,2,515000,AUSP,R&H Melton,2017801362,22328,Raine & Horne Melton,https://www.domain.com.au/real-estate-agencies/melton/rainhornemelton,https://www.domain.com.au/121-westmelton-drive-melton-west-vic-3337-2017801362,
5,Conti,Ct,Mentone,3194,Vic,-37.9744932,145.055402,Unit,3,2,2,,AUVB,Ray White Cheltenham,2017795028,6378,Ray White Cheltenham,https://www.domain.com.au/real-estate-agencies/rwcheltenham,https://www.domain.com.au/2-5-conti-court-mentone-vic-3194-2017795028,2
30A,Mentone,Pde,Mentone,3194,Vic,-37.989731,145.0651715,House,5,2,2,1950000,AUVB,Buxton Bentleigh,2017800722,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/30a-mentone-parade-mentone-vic-3194-2017800722,
10b,Wakool,Av,Mentone,3194,Vic,-37.9828475,145.0540965,Unit,2,1,2,,AUWD,Buxton Bentleigh,2017796959,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/10b-wakool-avenue-mentone-vic-3194-2017796959,
81,Warrigal,Rd,Mentone,3194,Vic,-37.9828057,145.0709124,Unit,2,1,1,510000,AUHB,Buxton Mentone,2017804225,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/2-81-warrigal-road-mentone-vic-3194-2017804225,2
34,Newington,Pde,Mernda,3754,Vic,-37.6025344,145.0702047,House,4,2,2,,AUSN,RW Mernda,2017789672,33841,Ray White Mernda,https://www.domain.com.au/real-estate-agencies/raywhitemernda-33841,https://www.domain.com.au/34-newington-parade-mernda-vic-3754-2017789672,
16,Shepherds,Wy,Mernda,3754,Vic,-37.6049706,145.0822036,House,4,2,2,785000,AUSD,RESIDER Real Estate,2017791587,17427,RESIDER Real Estate,https://www.domain.com.au/real-estate-agencies/residerrealestate-17427,https://www.domain.com.au/16-shepherds-way-mernda-vic-3754-2017791587,
16,Fenwick,Pde,Mickleham,3064,Vic,-37.5316555,144.9102758,House,4,2,2,875000,AUSD,Ray White Craigieburn,2017782360,4110,Ray White Craigieburn,https://www.domain.com.au/real-estate-agencies/raywhitecraigieburn-4110,https://www.domain.com.au/16-fenwick-parade-mickleham-vic-3064-2017782360,
4,Rangeview,Cl,Mickleham,3064,Vic,-37.5611563,144.8924612,House,4,2,2,2225000,AUSD,Di Battista Real Estate,2017822291,34112,Di Battista Real Estate,https://www.domain.com.au/real-estate-agencies/dibattistarealestate-34112,https://www.domain.com.au/4-rangeview-close-mickleham-vic-3064-2017822291,
58,Trillium,Bvd,Mickleham,3064,Vic,-37.5675693,144.8925924,House,4,2,2,800000,AUSD,Real Estate City,2017788287,17280,Real Estate City,https://www.domain.com.au/real-estate-agencies/realestatecity-17280,https://www.domain.com.au/58-trillium-boulevard-mickleham-vic-3064-2017788287,
5,Albany,Rd,Mill Park,3082,Vic,-37.6524486,145.0786656,House,2,2,1,467000,AUSD,Ray White Mill Park,2017798750,12621,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,https://www.domain.com.au/5-albany-road-mill-park-vic-3082-2017798750,
19,Calwell,Ct,Mill Park,3082,Vic,-37.6602032,145.071455,House,3,1,2,677500,AUSD,Buckingham & Company,2017797384,12165,Buckingham & Company,https://www.domain.com.au/real-estate-agencies/buckinghamcompany-12165,https://www.domain.com.au/19-calwell-court-mill-park-vic-3082-2017797384,
7,Christie,Av,Mill Park,3082,Vic,-37.6606385,145.0698181,House,3,1,4,,AUSN,Ray White Mill Park,2017798752,12621,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,https://www.domain.com.au/7-christie-avenue-mill-park-vic-3082-2017798752,
2,Coventry,Cr,Mill Park,3082,Vic,-37.6754355,145.0675781,House,4,2,6,830000,AUSD,Barry Plant Bundoora,2017798568,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/2-coventry-crescent-mill-park-vic-3082-2017798568,
8,Hillcrest,Ct,Mill Park,3082,Vic,-37.6765381,145.0529767,House,4,3,2,,AUPI,Ray White Bundoora,2017757779,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/8-hillcrest-court-mill-park-vic-3082-2017757779,
23,Kellaway,Cr,Mill Park,3082,Vic,-37.6602892,145.0578436,House,3,2,2,,AUPI,FN Real Estate Meadow Heights,2017806938,18476,First National Real Estate Meadow Heights,https://www.domain.com.au/real-estate-agencies/meadowheights/firstnationalrealestatemeadowheights,https://www.domain.com.au/23-kellaway-crescent-mill-park-vic-3082-2017806938,
17,Church,St,Mitcham,3132,Vic,-37.8171625,145.1978094,House,2,1,2,,AUSD,Jellis Craig Whitehorse,2017796775,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/17-church-street-mitcham-vic-3132-2017796775,
47,Dunlavin,Rd,Mitcham,3132,Vic,-37.8126639,145.1856443,Townhouse,4,3,1,,AUSD,Noel Jones Balwyn,2017790613,161,Noel Jones Real Estate Balwyn,https://www.domain.com.au/real-estate-agencies/noeljonesrealestatebalwyn-161,https://www.domain.com.au/1-47-dunlavin-road-mitcham-vic-3132-2017790613,1
12,Vernal,Av,Mitcham,3132,Vic,-37.8286685,145.1969446,Unit,4,3,2,1520000,AUSP,Jellis Craig Whitehorse,2017793751,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/1-12-vernal-avenue-mitcham-vic-3132-2017793751,1
1,Warnes,Rd,Mitcham,3132,Vic,-37.8123071,145.2130397,House,3,2,2,,AUSN,Fletchers Blackburn,2017790048,20482,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,https://www.domain.com.au/1-warnes-road-mitcham-vic-3132-2017790048,
22,Warnes,Rd,Mitcham,3132,Vic,-37.8136196,145.2113833,House,3,2,2,,AUSP,Noel Jones Mitcham,2017733260,17383,Noel Jones Mitcham,https://www.domain.com.au/real-estate-agencies/noeljonesmitcham-17383,https://www.domain.com.au/1-22-warnes-road-mitcham-vic-3132-2017733260,1
18,Louise,Av,Mont Albert,3127,Vic,-37.8223311,145.1055363,Unit,2,1,1,,AUSP,Jellis Craig - Boroondara,2017799822,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/5-18-louise-avenue-mont-albert-vic-3127-2017799822,5
21,Wolseley,Cl,Mont Albert,3127,Vic,-37.8190097,145.1031661,House,5,2,2,,AUSD,Jellis Craig - Boroondara,2017799445,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/21-wolseley-close-mont-albert-vic-3127-2017799445,
537,Elgar,Rd,Mont Albert North,3129,Vic,-37.8087477,145.1162676,House,3,2,2,1080000,AUSD,Buxton Box Hill,2017790359,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/537-elgar-road-mont-albert-north-vic-3129-2017790359,
30,Francesca,St,Mont Albert North,3129,Vic,-37.8041412,145.1067603,Townhouse,3,2,2,,AUSD,Jellis Craig - Boroondara,2017790074,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/3-30-francesca-street-mont-albert-north-vic-3129-2017790074,3
54A,Rostrevor,Pde,Mont Albert North,3129,Vic,-37.8069688,145.1074519,House,4,2,2,,AUSD,Jellis Craig - Boroondara,2017796294,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/54a-rostrevor-parade-mont-albert-north-vic-3129-2017796294,
49,Browns,Rd,Montrose,3765,Vic,-37.8114786,145.3617525,House,4,2,12,1320000,AUHB,Ray White Blackburn,2017803621,4665,Ray White Blackburn,https://www.domain.com.au/real-estate-agencies/rwblackburn,https://www.domain.com.au/49-browns-road-montrose-vic-3765-2017803621,
18,Athol,St,Moonee Ponds,3039,Vic,-37.769905,144.918246,House,4,2,0,,AUSP,Jellis Craig,2017790373,20419,Jellis Craig Kensington,https://www.domain.com.au/real-estate-agencies/jelliscraigkensington-20419,https://www.domain.com.au/18-athol-street-moonee-ponds-vic-3039-2017790373,
701,Mt Alexander,Rd,Moonee Ponds,3039,Vic,-37.7644929,144.9228602,House,2,2,1,750000,AUSD,Nelson Alexander Keilor East,2017795085,15596,Nelson Alexander Keilor East,https://www.domain.com.au/real-estate-agencies/nelsonalexanderkeiloreast-15596,https://www.domain.com.au/704-701-mt-alexander-road-moonee-ponds-vic-3039-2017795085,704
24,Park,St,Moonee Ponds,3039,Vic,-37.7616404,144.9195707,Townhouse,2,1,1,,AUPI,Jellis Craig Brunswick,2017792773,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/11-24-park-street-moonee-ponds-vic-3039-2017792773,11
20,Wilson,St,Moonee Ponds,3039,Vic,-37.7635419,144.9337795,Villa,2,1,2,830000,AUSA,Brad Teal Woodards Essendon,2017779247,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/1-20-wilson-street-moonee-ponds-vic-3039-2017779247,1
253,Chesterville,Rd,Moorabbin,3189,Vic,-37.9397923,145.0602986,House,5,2,1,,AUPI,Buxton Hampton East,2017795879,3938,Buxton Hampton East,https://www.domain.com.au/real-estate-agencies/buxtonhamptoneast-3938,https://www.domain.com.au/253-chesterville-road-moorabbin-vic-3189-2017795879,
52b,Royena,Rd,Moorabbin,3189,Vic,-37.936908,145.0580805,Townhouse,4,2,2,,AUWD,Buxton Bentleigh,2017800200,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/52b-royena-road-moorabbin-vic-3189-2017800200,
4A,William,St,Moorabbin,3189,Vic,-37.9445924,145.0448127,House,3,2,2,1321000,AUSD,Buxton Hampton East,2017801662,3938,Buxton Hampton East,https://www.domain.com.au/real-estate-agencies/buxtonhamptoneast-3938,https://www.domain.com.au/4a-william-street-moorabbin-vic-3189-2017801662,
21,Old Kent,Rd,Mooroolbark,3138,Vic,-37.7707015,145.3167251,House,3,1,0,848000,AUSD,McGrath Croydon,2017793338,16084,McGrath Croydon,https://www.domain.com.au/real-estate-agencies/mcgrathcroydon-16084,https://www.domain.com.au/21-old-kent-road-mooroolbark-vic-3138-2017793338,
184,Beach,Rd,Mordialloc,3195,Vic,-38.0047108,145.0815065,House,4,3,2,2850000,AUSD,Bayside Beaches Real Estate,2017778491,8397,Bayside Beaches Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/beachesrealestate,https://www.domain.com.au/184-beach-road-mordialloc-vic-3195-2017778491,
31,Chute,St,Mordialloc,3195,Vic,-38.00627213,145.0924959,House,3,2,1,,AUWD,Buxton Mentone,2017796545,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/31-chute-street-mordialloc-vic-3195-2017796545,
60,Elliot,St,Mordialloc,3195,Vic,-37.9971915,145.0960128,Townhouse,2,1,2,,AUSP,Belle Property Mentone,2017790710,3717,Belle Property Mentone,https://www.domain.com.au/real-estate-agencies/bellepropertymentone-3717,https://www.domain.com.au/60-elliot-street-mordialloc-vic-3195-2017790710,
17,Autumn,Cr,Mount Eliza,3930,Vic,-38.2031184,145.0950433,House,4,2,2,1435000,AUSD,Ray White Frankston,2017782274,17898,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,https://www.domain.com.au/17-autumn-crescent-mount-eliza-vic-3930-2017782274,
61,Beluga,St,Mount Eliza,3930,Vic,-38.2004368,145.0776584,House,3,2,2,1450000,AUVB,T J Sparks,2017750606,17266,T J Sparks,https://www.domain.com.au/real-estate-agencies/tjsparks-17266,https://www.domain.com.au/lot-2-61-beluga-street-mount-eliza-vic-3930-2017750606,Lot 2
58,Old Mornington,Rd,Mount Eliza,3930,Vic,-38.1754398,145.0940092,House,3,2,2,1700000,AUHB,Community Real Estate,2017807757,18816,Community Real Estate,https://www.domain.com.au/real-estate-agencies/communityrealestate-18816,https://www.domain.com.au/58-old-mornington-road-mount-eliza-vic-3930-2017807757,
70,Tower,Rd,Mount Eliza,3930,Vic,-38.2050258,145.0870368,House,3,2,4,4660000,AUSD,McEwing Partners,2017773871,7737,McEwing Partners,https://www.domain.com.au/real-estate-agencies/mcewingpartners-7737,https://www.domain.com.au/70-tower-road-mount-eliza-vic-3930-2017773871,
6,Dallas,St,Mount Waverley,3149,Vic,-37.8803634,145.1201467,House,4,2,2,,AUVB,Jellis Craig Monash,2017790702,17805,Jellis Craig Monash,https://www.domain.com.au/real-estate-agencies/jelliscraigmonash-17805,https://www.domain.com.au/6-dallas-street-mount-waverley-vic-3149-2017790702,
77,Lemont,Av,Mount Waverley,3149,Vic,-37.8920991,145.1388983,House,3,2,1,,AUSD,RW Mount Waverley,2017792765,27259,Ray White Mount Waverley,https://www.domain.com.au/real-estate-agencies/mountwaverley/raywhitemountwaverley,https://www.domain.com.au/77-lemont-avenue-mount-waverley-vic-3149-2017792765,
21,Milliara,St,Mount Waverley,3149,Vic,-37.8690457,145.1454515,House,4,2,3,1558000,AUSD,RW Mount Waverley,2017764073,27259,Ray White Mount Waverley,https://www.domain.com.au/real-estate-agencies/mountwaverley/raywhitemountwaverley,https://www.domain.com.au/21-milliara-street-mount-waverley-vic-3149-2017764073,
38,Sampson,Dr,Mount Waverley,3149,Vic,-37.8921102,145.1354279,Townhouse,3,2,2,1205000,AUSD,Buxton Mount Waverley,2017787126,24060,Buxton Mount Waverley,https://www.domain.com.au/real-estate-agencies/buxtonmountwaverley-24060,https://www.domain.com.au/2-38-sampson-drive-mount-waverley-vic-3149-2017787126,2
289,Waverley,Rd,Mount Waverley,3149,Vic,-37.8837002,145.1223292,Unit,2,1,1,,AUPI,RW Oakleigh,2017799906,12122,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,https://www.domain.com.au/4-289-waverley-road-mount-waverley-vic-3149-2017799906,4
15,Rivett,Cr,Mulgrave,3170,Vic,-37.9122169,145.1607588,House,5,3,3,1218500,AUSD,Buxton Box Hill,2017802792,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/15-rivett-crescent-mulgrave-vic-3170-2017802792,
37,Woolwich,Dr,Mulgrave,3170,Vic,-37.9239158,145.1626562,House,3,2,2,,AUPN,Win Real Estate (AUS )Pty Ltd,2017795667,25513,Win Real Estate,https://www.domain.com.au/real-estate-agencies/winrealestate-25513,https://www.domain.com.au/37-woolwich-drive-mulgrave-vic-3170-2017795667,
21,Brisbane,St,Murrumbeena,3163,Vic,-37.8860236,145.0683535,House,3,1,2,1720000,AUSD,Gary Peer,2017789568,26354,   Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26354,https://www.domain.com.au/21-brisbane-street-murrumbeena-vic-3163-2017789568,
112,Murrumbeena,Rd,Murrumbeena,3163,Vic,-37.8918983,145.0664151,House,3,1,2,,AUSD,Gary Peer,2017751175,26354,   Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26354,https://www.domain.com.au/112-murrumbeena-road-murrumbeena-vic-3163-2017751175,
1,Nangana,Rd,Murrumbeena,3163,Vic,-37.8868651,145.072295,Unit,2,1,1,630000,AUSP,Gary Peer,2017314614,26354,   Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26354,https://www.domain.com.au/1-1-nangana-road-murrumbeena-vic-3163-2017314614,1
246,High,St,Nagambie,3608,Vic,-36.7901003,145.1528677,House,3,1,0,550000,AUSD,Youngs & Co Real Estate,2017757992,7630,Youngs & Co Real Estate,https://www.domain.com.au/real-estate-agencies/youngscorealestate-7630,https://www.domain.com.au/246-high-st-nagambie-vic-3608-2017757992,
6,Greendale,Ct,Narre Warren,3805,Vic,-38.0378619,145.3117787,House,4,2,4,,AUPI,HAR Asap Group,2017748407,29204,Harcourts Asap Group,https://www.domain.com.au/real-estate-agencies/harcourtsasapgroup-29204,https://www.domain.com.au/6-greendale-court-narre-warren-vic-3805-2017748407,
8,Padstow,Ct,Narre Warren South,3805,Vic,-38.0661086,145.309662,House,4,2,2,,AUWD,BP Narre Warren,2017798385,17478,Barry Plant Narre Warren,https://www.domain.com.au/real-estate-agencies/barryplantnarrewarren-17478,https://www.domain.com.au/8-padstow-court-narre-warren-south-vic-3805-2017798385,
342,Melbourne,Rd,Newport,3015,Vic,-37.8453365,144.8853926,Unit,2,1,1,,AUPI,Compton Green,2017783345,3133,Compton Green,https://www.domain.com.au/real-estate-agencies/comptongreen-3133,https://www.domain.com.au/202-342-melbourne-road-newport-vic-3015-2017783345,5
